id,bpm,accuracy,time_ms,time_iso,synced
898,81.0,3,1783268528327,2026-07-05T23:22:08.327,1
899,82.0,3,1783268529325,2026-07-05T23:22:09.325,1
900,82.0,3,1783268530327,2026-07-05T23:22:10.327,1
901,83.0,3,1783268531324,2026-07-05T23:22:11.324,1
902,84.0,3,1783268532327,2026-07-05T23:22:12.327,1
903,85.0,3,1783268533324,2026-07-05T23:22:13.324,1
904,86.0,3,1783268534326,2026-07-05T23:22:14.326,1
905,86.0,3,1783268535325,2026-07-05T23:22:15.325,1
906,86.0,3,1783268536325,2026-07-05T23:22:16.325,1
907,87.0,3,1783268537327,2026-07-05T23:22:17.327,1
908,86.0,3,1783268538324,2026-07-05T23:22:18.324,1
909,86.0,3,1783268539324,2026-07-05T23:22:19.324,1
910,86.0,3,1783268540325,2026-07-05T23:22:20.325,1
911,86.0,3,1783268541325,2026-07-05T23:22:21.325,1
912,86.0,3,1783268542326,2026-07-05T23:22:22.326,1
913,86.0,3,1783268543325,2026-07-05T23:22:23.325,1
914,85.0,3,1783268544328,2026-07-05T23:22:24.328,1
915,86.0,3,1783268545339,2026-07-05T23:22:25.339,1
916,87.0,3,1783268546325,2026-07-05T23:22:26.325,1
917,88.0,3,1783268547325,2026-07-05T23:22:27.325,1
918,88.0,3,1783268548326,2026-07-05T23:22:28.326,1
919,89.0,3,1783268549326,2026-07-05T23:22:29.326,1
920,89.0,3,1783268550324,2026-07-05T23:22:30.324,1
921,89.0,3,1783268551325,2026-07-05T23:22:31.325,1
922,88.0,3,1783268552325,2026-07-05T23:22:32.325,1
923,87.0,3,1783268553325,2026-07-05T23:22:33.325,1
924,87.0,3,1783268554325,2026-07-05T23:22:34.325,1
925,86.0,3,1783268555325,2026-07-05T23:22:35.325,1
926,85.0,3,1783268556325,2026-07-05T23:22:36.325,1
927,84.0,3,1783268557325,2026-07-05T23:22:37.325,1
928,83.0,3,1783268558325,2026-07-05T23:22:38.325,1
929,82.0,3,1783268559325,2026-07-05T23:22:39.325,1
930,82.0,3,1783268560325,2026-07-05T23:22:40.325,1
931,81.0,3,1783268561325,2026-07-05T23:22:41.325,1
932,81.0,3,1783268562325,2026-07-05T23:22:42.325,1
933,80.0,3,1783268563325,2026-07-05T23:22:43.325,1
934,80.0,3,1783268564325,2026-07-05T23:22:44.325,1
935,81.0,3,1783268565325,2026-07-05T23:22:45.325,1
936,82.0,3,1783268566325,2026-07-05T23:22:46.325,1
937,83.0,3,1783268567325,2026-07-05T23:22:47.325,1
938,83.0,3,1783268568327,2026-07-05T23:22:48.327,1
939,83.0,3,1783268569325,2026-07-05T23:22:49.325,1
940,83.0,3,1783268570327,2026-07-05T23:22:50.327,1
941,84.0,3,1783268571326,2026-07-05T23:22:51.326,1
942,84.0,3,1783268572327,2026-07-05T23:22:52.327,1
943,85.0,3,1783268573327,2026-07-05T23:22:53.327,1
944,85.0,3,1783268574326,2026-07-05T23:22:54.326,1
945,85.0,3,1783268575328,2026-07-05T23:22:55.328,1
946,85.0,3,1783268576327,2026-07-05T23:22:56.327,1
947,84.0,3,1783268577326,2026-07-05T23:22:57.326,1
948,84.0,3,1783268578327,2026-07-05T23:22:58.327,1
949,83.0,3,1783268579325,2026-07-05T23:22:59.325,1
950,82.0,3,1783268580328,2026-07-05T23:23:00.328,1
951,82.0,3,1783268581325,2026-07-05T23:23:01.325,1
952,82.0,3,1783268582328,2026-07-05T23:23:02.328,1
953,82.0,3,1783268583327,2026-07-05T23:23:03.327,1
954,83.0,3,1783268584326,2026-07-05T23:23:04.326,1
955,84.0,3,1783268585325,2026-07-05T23:23:05.325,1
956,85.0,3,1783268586325,2026-07-05T23:23:06.325,1
957,85.0,3,1783268587325,2026-07-05T23:23:07.325,1
958,85.0,3,1783268588325,2026-07-05T23:23:08.325,1
959,85.0,3,1783268589325,2026-07-05T23:23:09.325,1
960,85.0,3,1783268590326,2026-07-05T23:23:10.326,1
961,84.0,3,1783268591325,2026-07-05T23:23:11.325,1
962,83.0,3,1783268592328,2026-07-05T23:23:12.328,1
963,83.0,3,1783268593327,2026-07-05T23:23:13.327,1
964,82.0,3,1783268594327,2026-07-05T23:23:14.327,1
965,82.0,3,1783268595325,2026-07-05T23:23:15.325,1
966,82.0,3,1783268596331,2026-07-05T23:23:16.331,1
967,82.0,3,1783268597332,2026-07-05T23:23:17.332,1
968,82.0,3,1783268598326,2026-07-05T23:23:18.326,1
969,82.0,3,1783268599329,2026-07-05T23:23:19.329,1
970,81.0,3,1783268600325,2026-07-05T23:23:20.325,1
971,81.0,3,1783268601329,2026-07-05T23:23:21.329,1
972,81.0,3,1783268602325,2026-07-05T23:23:22.325,1
973,81.0,3,1783268603324,2026-07-05T23:23:23.324,1
974,82.0,3,1783268604324,2026-07-05T23:23:24.324,1
975,82.0,3,1783268605324,2026-07-05T23:23:25.324,1
976,82.0,3,1783268606324,2026-07-05T23:23:26.324,1
977,82.0,3,1783268607325,2026-07-05T23:23:27.325,1
978,82.0,3,1783268608324,2026-07-05T23:23:28.324,1
979,82.0,3,1783268609324,2026-07-05T23:23:29.324,1
980,82.0,3,1783268610324,2026-07-05T23:23:30.324,1
981,83.0,3,1783268611324,2026-07-05T23:23:31.324,1
982,84.0,3,1783268612324,2026-07-05T23:23:32.324,1
983,84.0,3,1783268613325,2026-07-05T23:23:33.325,1
984,84.0,3,1783268614325,2026-07-05T23:23:34.325,1
985,84.0,3,1783268615325,2026-07-05T23:23:35.325,1
986,84.0,3,1783268616325,2026-07-05T23:23:36.325,1
987,83.0,3,1783268617328,2026-07-05T23:23:37.328,1
988,83.0,3,1783268618335,2026-07-05T23:23:38.335,1
989,84.0,3,1783268619329,2026-07-05T23:23:39.329,1
990,84.0,3,1783268620328,2026-07-05T23:23:40.328,1
991,85.0,3,1783268621324,2026-07-05T23:23:41.324,1
992,85.0,3,1783268622325,2026-07-05T23:23:42.325,1
993,85.0,3,1783268623325,2026-07-05T23:23:43.325,1
994,85.0,3,1783268624325,2026-07-05T23:23:44.325,1
995,85.0,3,1783268625324,2026-07-05T23:23:45.324,1
996,86.0,3,1783268626326,2026-07-05T23:23:46.326,1
997,85.0,3,1783268627325,2026-07-05T23:23:47.325,1
998,84.0,3,1783268628325,2026-07-05T23:23:48.325,1
999,83.0,3,1783268629325,2026-07-05T23:23:49.325,1
1000,83.0,3,1783268630326,2026-07-05T23:23:50.326,1
1001,83.0,3,1783268631325,2026-07-05T23:23:51.325,1
1002,83.0,3,1783268632326,2026-07-05T23:23:52.326,1
1003,84.0,3,1783268633325,2026-07-05T23:23:53.325,1
1004,84.0,3,1783268634325,2026-07-05T23:23:54.325,1
1005,85.0,3,1783268635325,2026-07-05T23:23:55.325,1
1006,85.0,3,1783268636325,2026-07-05T23:23:56.325,1
1007,86.0,3,1783268637324,2026-07-05T23:23:57.324,1
1008,85.0,3,1783268638325,2026-07-05T23:23:58.325,1
1009,85.0,3,1783268639325,2026-07-05T23:23:59.325,1
1010,85.0,3,1783268640325,2026-07-05T23:24:00.325,1
1011,86.0,3,1783268641325,2026-07-05T23:24:01.325,1
1012,86.0,3,1783268642337,2026-07-05T23:24:02.337,1
1013,85.0,3,1783268643325,2026-07-05T23:24:03.325,1
1014,84.0,3,1783268644325,2026-07-05T23:24:04.325,1
1015,84.0,3,1783268645324,2026-07-05T23:24:05.324,1
1016,83.0,3,1783268646324,2026-07-05T23:24:06.324,1
1017,82.0,3,1783268647325,2026-07-05T23:24:07.325,1
1018,82.0,3,1783268648325,2026-07-05T23:24:08.325,1
1019,81.0,3,1783268649325,2026-07-05T23:24:09.325,1
1020,81.0,3,1783268650324,2026-07-05T23:24:10.324,1
1021,81.0,3,1783268651325,2026-07-05T23:24:11.325,1
1022,81.0,3,1783268652325,2026-07-05T23:24:12.325,1
1023,81.0,3,1783268653325,2026-07-05T23:24:13.325,1
1024,82.0,3,1783268654325,2026-07-05T23:24:14.325,1
1025,82.0,3,1783268655326,2026-07-05T23:24:15.326,1
1026,81.0,3,1783268656326,2026-07-05T23:24:16.326,1
1027,81.0,3,1783268657325,2026-07-05T23:24:17.325,1
1028,81.0,3,1783268658324,2026-07-05T23:24:18.324,1
1029,81.0,3,1783268659325,2026-07-05T23:24:19.325,1
1030,82.0,3,1783268660326,2026-07-05T23:24:20.326,1
1031,82.0,3,1783268661326,2026-07-05T23:24:21.326,1
1032,83.0,3,1783268662325,2026-07-05T23:24:22.325,1
1033,84.0,3,1783268663328,2026-07-05T23:24:23.328,1
1034,84.0,3,1783268664329,2026-07-05T23:24:24.329,1
1035,85.0,3,1783268665328,2026-07-05T23:24:25.328,1
1036,84.0,3,1783268666328,2026-07-05T23:24:26.328,1
1037,84.0,3,1783268667327,2026-07-05T23:24:27.327,1
1038,83.0,3,1783268668327,2026-07-05T23:24:28.327,1
1039,82.0,3,1783268669324,2026-07-05T23:24:29.324,1
1040,81.0,3,1783268670328,2026-07-05T23:24:30.328,1
1041,80.0,3,1783268671328,2026-07-05T23:24:31.328,1
1042,79.0,3,1783268672328,2026-07-05T23:24:32.328,1
1043,78.0,3,1783268673328,2026-07-05T23:24:33.328,1
1044,78.0,3,1783268674328,2026-07-05T23:24:34.328,1
1045,77.0,3,1783268675328,2026-07-05T23:24:35.328,1
1046,77.0,3,1783268676324,2026-07-05T23:24:36.324,1
1047,77.0,3,1783268677326,2026-07-05T23:24:37.326,1
1048,77.0,3,1783268678333,2026-07-05T23:24:38.333,1
1049,78.0,3,1783268679334,2026-07-05T23:24:39.334,1
1050,78.0,3,1783268680333,2026-07-05T23:24:40.333,1
1051,79.0,3,1783268681334,2026-07-05T23:24:41.334,1
1052,79.0,3,1783268682331,2026-07-05T23:24:42.331,1
1053,80.0,3,1783268683337,2026-07-05T23:24:43.337,1
1054,81.0,3,1783268684334,2026-07-05T23:24:44.334,1
1055,82.0,3,1783268685326,2026-07-05T23:24:45.326,1
1056,82.0,3,1783268686325,2026-07-05T23:24:46.325,1
1057,84.0,3,1783268687325,2026-07-05T23:24:47.325,1
1058,85.0,3,1783268688325,2026-07-05T23:24:48.325,1
1059,85.0,3,1783268689325,2026-07-05T23:24:49.325,1
1060,86.0,3,1783268690325,2026-07-05T23:24:50.325,1
1061,85.0,3,1783268691325,2026-07-05T23:24:51.325,1
1062,85.0,3,1783268692326,2026-07-05T23:24:52.326,1
1063,85.0,3,1783268693325,2026-07-05T23:24:53.325,1
1064,84.0,3,1783268694325,2026-07-05T23:24:54.325,1
1065,83.0,3,1783268695326,2026-07-05T23:24:55.326,1
1066,83.0,3,1783268696325,2026-07-05T23:24:56.325,1
1067,82.0,3,1783268697324,2026-07-05T23:24:57.324,1
1068,82.0,3,1783268698325,2026-07-05T23:24:58.325,1
1069,81.0,3,1783268699325,2026-07-05T23:24:59.325,1
1070,80.0,3,1783268700325,2026-07-05T23:25:00.325,1
1071,80.0,3,1783268701326,2026-07-05T23:25:01.326,1
1072,80.0,3,1783268702327,2026-07-05T23:25:02.327,1
1073,79.0,3,1783268703325,2026-07-05T23:25:03.325,1
1074,78.0,3,1783268704325,2026-07-05T23:25:04.325,1
1075,79.0,3,1783268705325,2026-07-05T23:25:05.325,1
1076,80.0,3,1783268706325,2026-07-05T23:25:06.325,1
1077,81.0,3,1783268707326,2026-07-05T23:25:07.326,1
1078,83.0,3,1783268708325,2026-07-05T23:25:08.325,1
1079,83.0,3,1783268709325,2026-07-05T23:25:09.325,1
1080,84.0,3,1783268710327,2026-07-05T23:25:10.327,1
1081,85.0,3,1783268711326,2026-07-05T23:25:11.326,1
1082,85.0,3,1783268712327,2026-07-05T23:25:12.327,1
1083,86.0,3,1783268713327,2026-07-05T23:25:13.327,1
1084,86.0,3,1783268714327,2026-07-05T23:25:14.327,1
1085,86.0,3,1783268715328,2026-07-05T23:25:15.328,1
1086,86.0,3,1783268716325,2026-07-05T23:25:16.325,1
1087,86.0,3,1783268717326,2026-07-05T23:25:17.326,1
1088,85.0,3,1783268718329,2026-07-05T23:25:18.329,1
1089,84.0,3,1783268719328,2026-07-05T23:25:19.328,1
1090,83.0,3,1783268720334,2026-07-05T23:25:20.334,1
1091,83.0,3,1783268721330,2026-07-05T23:25:21.330,1
1092,82.0,3,1783268722330,2026-07-05T23:25:22.330,1
1093,82.0,3,1783268723332,2026-07-05T23:25:23.332,1
1094,82.0,3,1783268724329,2026-07-05T23:25:24.329,1
1095,83.0,3,1783268725332,2026-07-05T23:25:25.332,1
1096,83.0,3,1783268726331,2026-07-05T23:25:26.331,1
1097,84.0,3,1783268727333,2026-07-05T23:25:27.333,1
1098,85.0,3,1783268728333,2026-07-05T23:25:28.333,1
1099,86.0,3,1783268729334,2026-07-05T23:25:29.334,1
1100,87.0,3,1783268730330,2026-07-05T23:25:30.330,1
1101,87.0,3,1783268731334,2026-07-05T23:25:31.334,1
1102,87.0,3,1783268732333,2026-07-05T23:25:32.333,1
1103,87.0,3,1783268733335,2026-07-05T23:25:33.335,1
1104,85.0,3,1783268734335,2026-07-05T23:25:34.335,1
1105,85.0,3,1783268735336,2026-07-05T23:25:35.336,1
1106,85.0,3,1783268736332,2026-07-05T23:25:36.332,1
1107,84.0,3,1783268737334,2026-07-05T23:25:37.334,1
1108,84.0,3,1783268738336,2026-07-05T23:25:38.336,1
1109,83.0,3,1783268739337,2026-07-05T23:25:39.337,1
1110,84.0,3,1783268740335,2026-07-05T23:25:40.335,1
1111,85.0,3,1783268741331,2026-07-05T23:25:41.331,1
1112,86.0,3,1783268742338,2026-07-05T23:25:42.338,1
1113,86.0,3,1783268743334,2026-07-05T23:25:43.334,1
1114,86.0,3,1783268744334,2026-07-05T23:25:44.334,1
1115,87.0,3,1783268745334,2026-07-05T23:25:45.334,1
1116,86.0,3,1783268746334,2026-07-05T23:25:46.334,1
1117,85.0,3,1783268747333,2026-07-05T23:25:47.333,1
1118,85.0,3,1783268748335,2026-07-05T23:25:48.335,1
1119,86.0,3,1783268749334,2026-07-05T23:25:49.334,1
1120,86.0,3,1783268750333,2026-07-05T23:25:50.333,1
1121,86.0,3,1783268751333,2026-07-05T23:25:51.333,1
1122,86.0,3,1783268752332,2026-07-05T23:25:52.332,1
1123,88.0,3,1783268753324,2026-07-05T23:25:53.324,1
1124,89.0,3,1783268754333,2026-07-05T23:25:54.333,1
1125,91.0,3,1783268755332,2026-07-05T23:25:55.332,1
1126,90.0,3,1783268756333,2026-07-05T23:25:56.333,1
1127,89.0,3,1783268757325,2026-07-05T23:25:57.325,1
1128,91.0,3,1783268758334,2026-07-05T23:25:58.334,1
1129,90.0,3,1783268759335,2026-07-05T23:25:59.335,1
1130,90.0,3,1783268760333,2026-07-05T23:26:00.333,1
1131,90.0,3,1783268761333,2026-07-05T23:26:01.333,1
1132,91.0,3,1783268762333,2026-07-05T23:26:02.333,1
1133,92.0,3,1783268763329,2026-07-05T23:26:03.329,1
1134,93.0,3,1783268764334,2026-07-05T23:26:04.334,1
1135,92.0,3,1783268765335,2026-07-05T23:26:05.335,1
1136,91.0,3,1783268766335,2026-07-05T23:26:06.335,1
1137,90.0,3,1783268767335,2026-07-05T23:26:07.335,1
1138,89.0,3,1783268768338,2026-07-05T23:26:08.338,1
1139,87.0,3,1783268769334,2026-07-05T23:26:09.334,1
1140,86.0,3,1783268770333,2026-07-05T23:26:10.333,1
1141,84.0,3,1783268771334,2026-07-05T23:26:11.334,1
1142,83.0,3,1783268772336,2026-07-05T23:26:12.336,1
1143,81.0,3,1783268773337,2026-07-05T23:26:13.337,1
1144,80.0,3,1783268774337,2026-07-05T23:26:14.337,1
1145,79.0,3,1783268775338,2026-07-05T23:26:15.338,1
1146,78.0,3,1783268776337,2026-07-05T23:26:16.337,1
1147,77.0,3,1783268777326,2026-07-05T23:26:17.326,1
1148,78.0,3,1783268778326,2026-07-05T23:26:18.326,1
1149,78.0,3,1783268779325,2026-07-05T23:26:19.325,1
1150,79.0,3,1783268780325,2026-07-05T23:26:20.325,1
1151,80.0,3,1783268781325,2026-07-05T23:26:21.325,1
1152,81.0,3,1783268782325,2026-07-05T23:26:22.325,1
1153,82.0,3,1783268783325,2026-07-05T23:26:23.325,1
1154,82.0,3,1783268784325,2026-07-05T23:26:24.325,1
1155,83.0,3,1783268785325,2026-07-05T23:26:25.325,1
1156,82.0,3,1783268786325,2026-07-05T23:26:26.325,1
1157,82.0,3,1783268787324,2026-07-05T23:26:27.324,1
1158,82.0,3,1783268788325,2026-07-05T23:26:28.325,1
1159,82.0,3,1783268789326,2026-07-05T23:26:29.326,1
1160,82.0,3,1783268790325,2026-07-05T23:26:30.325,1
1161,82.0,3,1783268791326,2026-07-05T23:26:31.326,1
1162,82.0,3,1783268792326,2026-07-05T23:26:32.326,1
1163,82.0,3,1783268793325,2026-07-05T23:26:33.325,1
1164,82.0,3,1783268794326,2026-07-05T23:26:34.326,1
1165,83.0,3,1783268795324,2026-07-05T23:26:35.324,1
1166,83.0,3,1783268796325,2026-07-05T23:26:36.325,1
1167,84.0,3,1783268797325,2026-07-05T23:26:37.325,1
1168,84.0,3,1783268798325,2026-07-05T23:26:38.325,1
1169,83.0,3,1783268799324,2026-07-05T23:26:39.324,1
1170,83.0,3,1783268800326,2026-07-05T23:26:40.326,1
1171,83.0,3,1783268801325,2026-07-05T23:26:41.325,1
1172,83.0,3,1783268802324,2026-07-05T23:26:42.324,1
1173,83.0,3,1783268803326,2026-07-05T23:26:43.326,1
1174,83.0,3,1783268804325,2026-07-05T23:26:44.325,1
1175,82.0,3,1783268805325,2026-07-05T23:26:45.325,1
1176,82.0,3,1783268806324,2026-07-05T23:26:46.324,1
1177,83.0,3,1783268807327,2026-07-05T23:26:47.327,1
1178,84.0,3,1783268808325,2026-07-05T23:26:48.325,1
1179,84.0,3,1783268809325,2026-07-05T23:26:49.325,1
1180,85.0,3,1783268810326,2026-07-05T23:26:50.326,1
1181,85.0,3,1783268811325,2026-07-05T23:26:51.325,1
1182,86.0,3,1783268812324,2026-07-05T23:26:52.324,1
1183,87.0,3,1783268813324,2026-07-05T23:26:53.324,1
1184,88.0,3,1783268814324,2026-07-05T23:26:54.324,1
1185,88.0,3,1783268815324,2026-07-05T23:26:55.324,1
1186,88.0,3,1783268816324,2026-07-05T23:26:56.324,1
1187,87.0,3,1783268817326,2026-07-05T23:26:57.326,1
1188,86.0,3,1783268818326,2026-07-05T23:26:58.326,1
1189,85.0,3,1783268819326,2026-07-05T23:26:59.326,1
1190,85.0,3,1783268820337,2026-07-05T23:27:00.337,1
1191,85.0,3,1783268821338,2026-07-05T23:27:01.338,1
1192,85.0,3,1783268822335,2026-07-05T23:27:02.335,1
1193,85.0,3,1783268823336,2026-07-05T23:27:03.336,1
1194,85.0,3,1783268824335,2026-07-05T23:27:04.335,1
1195,84.0,3,1783268825329,2026-07-05T23:27:05.329,1
1196,84.0,3,1783268826335,2026-07-05T23:27:06.335,1
1197,84.0,3,1783268827336,2026-07-05T23:27:07.336,1
1198,84.0,3,1783268828338,2026-07-05T23:27:08.338,1
1199,84.0,3,1783268829337,2026-07-05T23:27:09.337,1
1200,83.0,3,1783268830327,2026-07-05T23:27:10.327,1
1201,84.0,3,1783268831334,2026-07-05T23:27:11.334,1
1202,84.0,3,1783268832335,2026-07-05T23:27:12.335,1
1203,85.0,3,1783268833337,2026-07-05T23:27:13.337,1
1204,86.0,3,1783268834336,2026-07-05T23:27:14.336,1
1205,85.0,3,1783268835335,2026-07-05T23:27:15.335,1
1206,85.0,3,1783268836335,2026-07-05T23:27:16.335,1
1207,85.0,3,1783268837336,2026-07-05T23:27:17.336,1
1208,86.0,3,1783268838337,2026-07-05T23:27:18.337,1
1209,86.0,3,1783268839337,2026-07-05T23:27:19.337,1
1210,86.0,3,1783268840336,2026-07-05T23:27:20.336,1
1211,86.0,3,1783268841340,2026-07-05T23:27:21.340,1
1212,85.0,3,1783268842338,2026-07-05T23:27:22.338,1
1213,87.0,3,1783268843337,2026-07-05T23:27:23.337,1
1214,88.0,3,1783268844342,2026-07-05T23:27:24.342,1
1215,89.0,3,1783268845326,2026-07-05T23:27:25.326,1
1216,89.0,3,1783268846326,2026-07-05T23:27:26.326,1
1217,90.0,3,1783268847324,2026-07-05T23:27:27.324,1
1218,90.0,3,1783268848326,2026-07-05T23:27:28.326,1
1219,90.0,3,1783268849325,2026-07-05T23:27:29.325,1
1220,91.0,3,1783268850325,2026-07-05T23:27:30.325,1
1221,91.0,3,1783268851325,2026-07-05T23:27:31.325,1
1222,91.0,3,1783268852325,2026-07-05T23:27:32.325,1
1223,91.0,3,1783268853325,2026-07-05T23:27:33.325,1
1224,91.0,3,1783268854325,2026-07-05T23:27:34.325,1
1225,91.0,3,1783268855325,2026-07-05T23:27:35.325,1
1226,91.0,3,1783268856324,2026-07-05T23:27:36.324,1
1227,91.0,3,1783268857325,2026-07-05T23:27:37.325,1
1228,90.0,3,1783268858325,2026-07-05T23:27:38.325,1
1229,89.0,3,1783268859325,2026-07-05T23:27:39.325,1
1230,88.0,3,1783268860325,2026-07-05T23:27:40.325,1
1231,88.0,3,1783268861325,2026-07-05T23:27:41.325,1
1232,88.0,3,1783268862324,2026-07-05T23:27:42.324,1
1233,87.0,3,1783268863325,2026-07-05T23:27:43.325,1
1234,86.0,3,1783268864325,2026-07-05T23:27:44.325,1
1235,86.0,3,1783268865324,2026-07-05T23:27:45.324,1
1236,86.0,3,1783268866327,2026-07-05T23:27:46.327,1
1237,86.0,3,1783268867324,2026-07-05T23:27:47.324,1
1238,86.0,3,1783268868326,2026-07-05T23:27:48.326,1
1239,86.0,3,1783268869325,2026-07-05T23:27:49.325,1
1240,86.0,3,1783268870324,2026-07-05T23:27:50.324,1
1241,85.0,3,1783268871325,2026-07-05T23:27:51.325,1
1242,84.0,3,1783268872324,2026-07-05T23:27:52.324,1
1243,84.0,3,1783268873325,2026-07-05T23:27:53.325,1
1244,83.0,3,1783268874325,2026-07-05T23:27:54.325,1
1245,82.0,3,1783268875325,2026-07-05T23:27:55.325,1
1246,82.0,3,1783268876325,2026-07-05T23:27:56.325,1
1247,82.0,3,1783268877325,2026-07-05T23:27:57.325,1
1248,81.0,3,1783268878325,2026-07-05T23:27:58.325,1
1249,81.0,3,1783268879325,2026-07-05T23:27:59.325,1
1250,81.0,3,1783268880325,2026-07-05T23:28:00.325,1
1251,80.0,3,1783268881325,2026-07-05T23:28:01.325,1
1252,80.0,3,1783268882325,2026-07-05T23:28:02.325,1
1253,80.0,3,1783268883325,2026-07-05T23:28:03.325,1
1254,80.0,3,1783268884325,2026-07-05T23:28:04.325,1
1255,81.0,3,1783268885325,2026-07-05T23:28:05.325,1
1256,81.0,3,1783268886325,2026-07-05T23:28:06.325,1
1257,81.0,3,1783268887325,2026-07-05T23:28:07.325,1
1258,81.0,3,1783268888326,2026-07-05T23:28:08.326,1
1259,81.0,3,1783268889325,2026-07-05T23:28:09.325,1
1260,81.0,3,1783268890325,2026-07-05T23:28:10.325,1
1261,81.0,3,1783268891325,2026-07-05T23:28:11.325,1
1262,81.0,3,1783268892326,2026-07-05T23:28:12.326,1
1263,81.0,3,1783268893325,2026-07-05T23:28:13.325,1
1264,82.0,3,1783268894325,2026-07-05T23:28:14.325,1
1265,82.0,3,1783268895325,2026-07-05T23:28:15.325,1
1266,83.0,3,1783268896325,2026-07-05T23:28:16.325,1
1267,84.0,3,1783268897324,2026-07-05T23:28:17.324,1
1268,85.0,3,1783268898325,2026-07-05T23:28:18.325,1
1269,86.0,3,1783268899326,2026-07-05T23:28:19.326,1
1270,86.0,3,1783268900325,2026-07-05T23:28:20.325,1
1271,85.0,3,1783268901327,2026-07-05T23:28:21.327,1
1272,85.0,3,1783268902326,2026-07-05T23:28:22.326,1
1273,85.0,3,1783268903325,2026-07-05T23:28:23.325,1
1274,85.0,3,1783268904326,2026-07-05T23:28:24.326,1
1275,85.0,3,1783268905325,2026-07-05T23:28:25.325,1
1276,85.0,3,1783268906325,2026-07-05T23:28:26.325,1
1277,85.0,3,1783268907327,2026-07-05T23:28:27.327,1
1278,84.0,3,1783268908328,2026-07-05T23:28:28.328,1
1279,84.0,3,1783268909327,2026-07-05T23:28:29.327,1
1280,83.0,3,1783268910337,2026-07-05T23:28:30.337,1
1281,83.0,3,1783268911328,2026-07-05T23:28:31.328,1
1282,84.0,3,1783268912325,2026-07-05T23:28:32.325,1
1283,83.0,3,1783268913328,2026-07-05T23:28:33.328,1
1284,82.0,3,1783268914325,2026-07-05T23:28:34.325,1
1285,82.0,3,1783268915325,2026-07-05T23:28:35.325,1
1286,81.0,3,1783268916325,2026-07-05T23:28:36.325,1
1287,81.0,3,1783268917341,2026-07-05T23:28:37.341,1
1288,82.0,3,1783268918328,2026-07-05T23:28:38.328,1
1289,82.0,3,1783268919326,2026-07-05T23:28:39.326,1
1290,83.0,3,1783268920325,2026-07-05T23:28:40.325,1
1291,84.0,3,1783268921325,2026-07-05T23:28:41.325,1
1292,84.0,3,1783268922328,2026-07-05T23:28:42.328,1
1293,83.0,3,1783268923329,2026-07-05T23:28:43.329,1
1294,83.0,3,1783268924329,2026-07-05T23:28:44.329,1
1295,82.0,3,1783268925330,2026-07-05T23:28:45.330,1
1296,82.0,3,1783268926325,2026-07-05T23:28:46.325,1
1297,82.0,3,1783268927331,2026-07-05T23:28:47.331,1
1298,82.0,3,1783268928333,2026-07-05T23:28:48.333,1
1299,81.0,3,1783268929337,2026-07-05T23:28:49.337,1
1300,81.0,3,1783268930334,2026-07-05T23:28:50.334,1
1301,81.0,3,1783268931336,2026-07-05T23:28:51.336,1
1302,81.0,3,1783268932335,2026-07-05T23:28:52.335,1
1303,81.0,3,1783268933335,2026-07-05T23:28:53.335,1
1304,82.0,3,1783268934335,2026-07-05T23:28:54.335,1
1305,83.0,3,1783268935334,2026-07-05T23:28:55.334,1
1306,83.0,3,1783268936328,2026-07-05T23:28:56.328,1
1307,83.0,3,1783268937328,2026-07-05T23:28:57.328,1
1308,83.0,3,1783268938337,2026-07-05T23:28:58.337,1
1309,82.0,3,1783268939325,2026-07-05T23:28:59.325,1
1310,82.0,3,1783268940325,2026-07-05T23:29:00.325,1
1311,81.0,3,1783268941327,2026-07-05T23:29:01.327,1
1312,81.0,3,1783268942324,2026-07-05T23:29:02.324,1
1313,80.0,3,1783268943324,2026-07-05T23:29:03.324,1
1314,80.0,3,1783268944325,2026-07-05T23:29:04.325,1
1315,79.0,3,1783268945325,2026-07-05T23:29:05.325,1
1316,79.0,3,1783268946324,2026-07-05T23:29:06.324,1
1317,79.0,3,1783268947324,2026-07-05T23:29:07.324,1
1318,79.0,3,1783268948328,2026-07-05T23:29:08.328,1
1319,79.0,3,1783268949326,2026-07-05T23:29:09.326,1
1320,79.0,3,1783268950328,2026-07-05T23:29:10.328,1
1321,79.0,3,1783268951329,2026-07-05T23:29:11.329,1
1322,79.0,3,1783268952338,2026-07-05T23:29:12.338,1
1323,80.0,3,1783268953324,2026-07-05T23:29:13.324,1
1324,80.0,3,1783268954324,2026-07-05T23:29:14.324,1
1325,80.0,3,1783268955325,2026-07-05T23:29:15.325,1
1326,80.0,3,1783268956324,2026-07-05T23:29:16.324,1
1327,79.0,3,1783268957324,2026-07-05T23:29:17.324,1
1328,79.0,3,1783268958324,2026-07-05T23:29:18.324,1
1329,79.0,3,1783268959324,2026-07-05T23:29:19.324,1
1330,78.0,3,1783268960325,2026-07-05T23:29:20.325,1
1331,77.0,3,1783268961326,2026-07-05T23:29:21.326,1
1332,76.0,3,1783268962328,2026-07-05T23:29:22.328,1
1333,76.0,3,1783268963324,2026-07-05T23:29:23.324,1
1334,77.0,3,1783268964328,2026-07-05T23:29:24.328,1
1335,77.0,3,1783268965325,2026-07-05T23:29:25.325,1
1336,78.0,3,1783268966325,2026-07-05T23:29:26.325,1
